u,v,distance_m
2089593076,2089593079,84.0
2089593079,728165676,12.0
2089593079,2089593081,84.0
2089593081,728165678,12.0
2089593081,728165741,82.0
440051965,266739935,57.0
35301704,332797041,44.0
35301704,2967053356,126.0
35301705,332797060,45.0
35301705,250480662,64.0
1140238688,496572549,43.0
1140238747,1140238688,167.0
594192913,126919692,28.0
302820090,302822341,21.0
2213981040,2170946980,32.0
2213981040,301549275,2.0
2213981044,448078442,37.0
2213981051,233262526,2.0
2213981059,227770320,2.0
777825195,767737627,58.0
302820279,938361251,43.0
581741508,581741497,243.0
34909156,282825799,68.0
34909156,387153041,12.0
1588112477,267315670,16.0
131247249,131238848,10.0
302820534,248746686,43.0
131247295,131247404,59.0
131247295,131214954,21.0
317369542,317369554,38.0
5448707279,2277912675,8.0
5448707280,5448707279,2.0
5448707282,5448707280,2.0
317369554,317369597,36.0
317369597,34633426,36.0
76459296,2172718107,14.0
131247404,131247470,23.0
777825626,767737602,84.0
844410211,1132053705,4.0
2332601815,2176972931,5.0
5096779233,244222121,34.0
5096779233,938149791,26.0
5096779233,2841675038,10.0
5096779233,244222123,9.0
5096779234,472236196,63.0
5096779234,5096779236,18.0
5096779235,5096779234,14.0
5096779236,370243518,52.0
5096779238,34160619,12.0
5096779238,5096779236,13.0
5096779239,2766300599,69.0
5096779240,767752603,103.0
5096779240,5096779239,8.0
579514099,55931054,36.0
5314227973,5314227975,27.0
5314227973,1964021884,44.0
5314227974,591432433,11.0
5314227974,5314227973,2.0
5314227975,1964021915,25.0
5314227975,5314227973,27.0
5314227976,591432435,6.0
54560946,5109337886,65.0
4940410885,6126053594,74.0
4940410885,49492954,283.0
3260985583,306383987,22.0
711766276,2716423449,88.0
4973179165,2455200662,785.0
4973179167,4973179170,4.0
4973179167,2455223905,840.0
4973179170,4973179165,3.0
4973179170,4973179167,4.0
579383627,579383913,46.0
1449308528,1449316577,26.0
1449308528,1449308568,22.0
1449308543,241807190,29.0
1449308548,2810279750,101.0
1449308555,1449316667,18.0
1404219801,2936354302,8.0
1404219801,1521014653,9.0
2247274906,4520380542,338.0
1449308568,2810279737,43.0
1449308580,356127080,29.0
1449308597,2810279736,2.0
227324345,356474390,32.0
227324361,332127589,66.0
227324361,384017930,26.0
1449308623,1449308639,2.0
1449308625,356127514,35.0
814526942,161535785,10.0
1449308639,1449308528,26.0
227324395,356474167,29.0
227324436,384017930,33.0
227324436,332127537,61.0
1492169247,1492169299,49.0
1492169253,1492169260,5.0
1492169253,1492169247,70.0
1492169257,1492169319,7.0
1492169260,1492169257,4.0
227324467,356474260,32.0
1492169287,1492169314,5.0
1492169299,1492169329,54.0
1492169314,1492169319,70.0
579383913,248129431,65.0
1492169319,1492169335,9.0
1492169319,312719433,31.0
1492169335,5648622173,29.0
711766687,252588993,47.0
711766722,711766687,9.0
711766722,711766276,63.0
575384241,54552174,42.0
575384241,1449298227,18.0
227324737,1404221282,72.0
227324737,1404221281,6.0
3259282309,301544524,40.0
579515304,579500978,66.0
302822341,443279898,31.0
5587121107,571730618,6.0
702460953,702465424,15.0
702460953,259617268,55.0
310949030,207093560,21.0
310949036,277366891,712.0
267350505,267350556,175.0
2692003111,2236727826,38.0
2692003113,2692003111,76.0
2692003115,2692003116,88.0
2692003115,4315827364,52.0
2692003116,2692003115,88.0
2692003116,5172837974,45.0
2702095683,2702095684,14.0
2702095684,2702095692,22.0
2702095691,2702095693,20.0
2702095692,2702095693,11.0
1725216215,1881118510,6.0
844412409,2346984255,8.0
1725216267,137181198,12.0
1725216302,3327901008,21.0
1283634746,2653377674,74.0
1283634748,5427967031,7.0
1725216333,871096402,33.0
1283634766,1283634781,34.0
1725216340,312718915,37.0
1725216344,1725216355,13.0
1283634781,2975229836,20.0
1725216355,364329376,14.0
1725216355,1725216465,71.0
1725216360,1725216355,4.0
603633283,711327760,14.0
1725216465,1725216474,5.0
1725216474,1725216487,7.0
1725216487,52600120,14.0
1725216501,446051190,34.0
1725216511,6207067487,7.0
1725216520,312718307,15.0
1725216520,1725216501,41.0
1725216525,52600120,66.0
1546958636,781091686,19.0
1725216573,1985546061,7.0
1725216590,3208518286,28.0
137148242,95554473,213.0
1404221279,1404223615,38.0
1404221281,227330394,7.0
1404221282,2774328319,68.0
1725216611,356215182,11.0
1725216611,1725216706,66.0
1725216623,1833117901,46.0
30385483,746427709,58.0
1725216680,767737668,60.0
1725216680,1725216623,11.0
1725216706,1725216746,29.0
30385488,30385495,81.0
30385488,1982456959,48.0
1725216731,1725216680,27.0
1725216746,1725216770,11.0
1725216770,1042174041,12.0
1725216770,3208518297,69.0
1725216788,1725216731,71.0
1725216788,2296976215,11.0
709966960,506049281,21.0
2325395488,2325395489,16.0
2325395489,316414091,34.0
2325395489,2325395491,51.0
2325395491,3213448176,24.0
2325395494,227508487,15.0
2325395496,3146808096,19.0
2325395496,416832108,143.0
2325395498,5001030332,13.0
1725216810,1725216871,90.0
2325395499,370751614,21.0
2325395502,6167247292,6.0
1725216833,1725216788,103.0
1725216852,1725216833,22.0
1725216871,1725216922,12.0
1725216895,2183271188,121.0
1725216922,1725216895,11.0
1725216922,6154467901,13.0
4633573544,702378611,17.0
4633573546,287630739,9.0
4633573547,4633573546,15.0
702462230,471259500,20.0
6167247178,6167229084,90.0
128891277,299029600,24.0
6167247285,3306900958,47.0
6167247289,4520380550,97.0
6167247290,6167247289,4.0
6167247292,6167489491,42.0
6167247292,591415025,70.0
6167247293,6167489491,8.0
6167247294,6167247293,15.0
6167247295,6167489492,38.0
6167247296,6167247298,28.0
6167247297,6167247296,22.0
6167247298,6167247295,117.0
6167247306,589473307,8.0
6167247306,589501821,86.0
6167247308,6167247306,38.0
6167247310,591392674,15.0
6167247321,1964021884,2.0
6167247321,591429491,5.0
6167247321,1964021894,6.0
6167247321,591429446,4.0
6167247326,113535163,21.0
6167247328,6167247329,106.0
6167247328,6167441073,9.0
6167247329,2190478940,5.0
6167247329,6167254903,100.0
6167247329,6167247328,106.0
6167247330,1833110269,9.0
6167247330,6167254903,4.0
6167247330,6167254914,7.0
207141377,163634513,72.0
2247277141,6167344532,32.0
2948774548,6167489359,10.0
2948774549,2948774556,46.0
2948774550,2948774572,18.0
2948774551,2948774548,1600.0
2948774554,2948774550,25.0
2948774556,2948774577,32.0
2948774557,2948774584,29.0
2948774558,2948774566,22.0
2948774559,2948774582,474.0
2948774564,2948774569,474.0
2948774566,2948774554,21.0
2948774569,55900730,365.0
2948774569,577474522,820.0
2948774571,2948774558,22.0
2948774572,2948774557,25.0
2948774577,2948774571,26.0
2948774582,2948774576,166.0
2948774584,2948774576,30.0
591354261,591354259,10.0
361282276,30287470,59.0
4793613069,3790949321,166.0
128891662,299029620,64.0
2187770691,6167236688,8.0
2187770691,2187770696,2.0
2187770692,6167266622,11.0
2187770690,1838361797,2.0
2187770693,2187973613,87.0
2187770693,2187770694,2.0
2187770696,6167236689,8.0
2187770696,2187770700,12.0
2187770696,2187770690,2.0
2187770698,2187770708,2.0
2187770700,2187770696,12.0
2187770700,6167236658,7.0
2187770694,1838361811,2.0
2187770703,6167417957,110.0
2187770703,2187770693,2.0
2187770705,6167266645,8.0
2187770708,1558806055,4.0
2187770709,2187770691,12.0
53132178,53132186,83.0
777829277,777829305,13.0
777829280,777829277,13.0
777829280,777832638,5.0
777829305,777829308,106.0
777829305,777832645,5.0
777829308,777839236,146.0
299029562,580530626,17.0
4826905584,1495248920,24.0
4826905589,243097403,7.0
4826905590,4826905596,8.0
4826905596,294625488,100.0
299029600,299029572,183.0
1131986098,1131986129,8.0
1131986117,1132014900,2.0
1131986129,711749196,2.0
1131986141,1131986143,5.0
1131986143,709846561,10.0
299023699,1093410235,10.0
299023699,3036576351,374.0
299023726,299023699,131.0
299023766,723973453,58.0
299023766,2272186199,15.0
777829842,777829280,4.0
777829888,777829305,4.0
1691663875,780914756,20.0
1691663889,777906388,18.0
633912912,161461931,47.0
1545387649,780915027,5.0
633912993,634783845,110.0
633912993,123086980,37.0
633913026,6167417921,57.0
767737566,777800877,54.0
53133025,283334284,30.0
53133031,53133025,92.0
53133031,1283618016,47.0
2707996412,2766300602,43.0
2707996427,2707996412,33.0
163364625,1492153105,48.0
767737627,777825626,9.0
767737627,137172657,32.0
767737643,777833061,12.0
767737648,777825195,13.0
767737668,52600163,12.0
767737668,3213448180,33.0
767737689,1725216680,14.0
299024279,214131808,204.0
299024283,207085910,96.0
767737803,1985336815,34.0
767737811,767737803,19.0
361283566,2086399986,45.0
128893036,906234093,16.0
1404223615,2281655420,67.0
838386029,781093374,8.0
838386039,781006787,4.0
777830787,777833054,13.0
4061053437,4061053447,54.0
4061053447,4061053449,3.0
4061053449,4061053453,6.0
4061053448,170216835,11.0
4061053453,2236727821,55.0
4061053453,4061053456,6.0
4061053456,4061053461,6.0
4061053461,4061053460,7.0
4061053461,4283908149,156.0
4061053460,4061053464,9.0
4061053460,4061053448,54.0
4061053463,4061053464,17.0
4061053474,4061053480,47.0
4061053480,4283908154,14.0
4061053480,4061053484,3.0
4061053484,30404320,12.0
60095425,576860018,12.0
60095425,2977758613,10.0
589742841,589742849,12.0
589742849,1479930093,10.0
1597555513,1597543248,113.0
1597555534,1597555513,23.0
163627875,591258553,12.0
163627903,163627875,78.0
1449285264,1449285256,8.0
5406376885,257505381,4.0
5406376907,5544289003,5.0
1449285282,1449285285,46.0
2081997801,222958329,234.0
2081997803,248969195,47.0
2081997803,2081997804,31.0
2081997804,248969196,267.0
2081997804,2081997801,37.0
1449285285,1449266727,31.0
129549424,35726391,12.0
129549424,373649829,201.0
114607245,6167247329,41.0
114607264,114607245,21.0
5797758258,5797758274,17.0
5797758261,5797758258,9.0
5797758263,5797758264,10.0
5797758264,5797758261,22.0
2412954936,591430541,4.0
2412954936,591430822,5.0
5797758274,5797758275,15.0
5797758281,5797758263,9.0
157861192,591259275,44.0
157861191,591259268,54.0
777831779,2383215085,12.0
777831779,767737643,13.0
702465424,52599856,56.0
777700831,777701883,7.0
6197211471,6197211470,5.0
6197211471,6197211472,8.0
6197211472,6197211471,8.0
6197211472,6197211473,7.0
6197211473,6197211472,7.0
6197211473,6197211474,6.0
6197211474,6197211473,6.0
6197211474,6197211475,3.0
6197211475,6197211474,3.0
6197211475,6197211476,2.0
6197211476,6197211475,2.0
6197211476,6197211477,3.0
6197211477,6197211476,3.0
6197211477,6197211478,3.0
6197211478,6197211477,3.0
6197211478,306968361,3.0
6197211479,6197211480,15.0
6197211479,306968348,13.0
6197211480,6197211481,19.0
6197211480,6197211479,15.0
6197211481,306968361,73.0
6197211481,6197211480,19.0
6197211482,306968348,9.0
6197211482,6197211483,10.0
6197211483,6197211482,10.0
6197211483,6197211484,50.0
299029572,299029562,34.0
3168663491,4315827363,45.0
6207096572,26034528,67.0
6207096572,6207096573,13.0
6207096573,259616712,20.0
589481822,1479905326,5.0
2978793339,2978797401,42.0
2978793339,129952492,1160.0
452380549,5231666921,129.0
419481484,4313862235,70.0
419481486,419481487,102.0
419481489,1463620385,2.0
419481489,356089138,30.0
2213857170,460411875,31.0
2213857170,55861404,15.0
419481493,418104790,5.0
3144992684,3144850725,44.0
3144992691,1449289339,32.0
3144992699,370751780,33.0
3144992716,241807198,31.0
3144992720,3144992722,45.0
5424203733,266739118,74.0
5424203733,5424203729,35.0
5424203734,5402876168,20.0
5424203737,5402876149,3.0
6207227908,319157897,11.0
6207227908,2615827667,20.0
5424203785,582798753,20.0
5424203785,6202470181,29.0
5424203785,2698607292,38.0
452380704,452380549,23.0
5424203828,5424203854,12.0
5424203828,6202470181,49.0
5424203832,5424203854,13.0
5424203832,5424203834,30.0
5424203834,266737766,39.0
5424203834,5424203832,30.0
5424203842,5424203856,21.0
5424203854,5424203828,12.0
5424203854,5424203832,13.0
5424203856,6202471447,16.0
5424203858,5424203842,33.0
452380773,452380996,31.0
777832599,777834973,43.0
777832607,777832645,13.0
400738474,26680059,80.0
400738477,41675612,84.0
777832638,767737648,12.0
777832638,777832607,13.0
777832645,777832599,104.0
176736454,4976357659,38.0
2237581543,4283908145,78.0
176736536,176736454,15.0
591317288,111302426,8.0
452380996,452381038,37.0
452380999,452381158,15.0
452381000,452380999,85.0
1404216327,1404216321,64.0
227330394,227330469,80.0
452381032,452381038,8.0
227330419,227330518,24.0
129288570,283059741,150.0
129288610,129291065,64.0
129288610,493051265,9.0
129288610,227324737,101.0
227330469,227330419,7.0
1492175302,1492175321,19.0
1492175303,1492350739,67.0
1492175306,1492350741,3.0
1492175308,1492175306,4.0
1492175308,1492175312,5.0
1492175308,1492350747,83.0
1492175312,1492175313,4.0
1492175313,1492410160,3.0
1492175321,1492350741,3.0
227330518,356080190,66.0
452381158,452381181,6.0
777701883,777743504,4.0
452381181,452381032,6.0
777701894,777753004,9.0
452381260,452381262,19.0
452381262,452381000,66.0
777833054,777829888,4.0
777833061,777829842,5.0
777702088,777753001,9.0
299027313,6207002055,30.0
2640759823,777781181,33.0
2189478938,2189497210,6.0
2189478938,1449431539,11.0
2935371908,2935358344,253.0
780979401,781005396,2.0
780979401,780979413,14.0
780979413,780992456,4.0
780979413,780979427,118.0
780979419,780992474,4.0
780979427,777775988,4.0
780979427,780979419,15.0
705744124,2236727766,2.0
705744124,30947983,5.0
705744124,250480655,79.0
746909188,571467856,22.0
440061343,248746694,43.0
440061343,440061349,65.0
440061344,248746726,51.0
440061344,440061348,55.0
440061345,248746674,55.0
440061348,440061349,131.0
440061349,746435485,53.0
582798753,582798766,125.0
2272185768,207078719,7.0
582798766,266737792,31.0
2272185773,2272185967,164.0
844418490,528650042,110.0
582798849,582798857,271.0
582798857,5680151853,8.0
582798857,266739152,11.0
131124746,131130460,22.0
3215191990,572037071,74.0
582798861,54560511,75.0
299027987,282854772,14.0
4952477280,30947521,111.0
4952477281,3306876676,116.0
4952477281,4952477280,2.0
4952477290,387266338,145.0
131124870,131130370,18.0
582798986,582798975,32.0
711773913,91971018,93.0
1889062696,30220445,8.0
2272186199,299023726,24.0
2272186202,2621587200,74.0
2272186202,723973453,22.0
844418936,844418490,22.0
5563404258,1458422309,30.0
5563404264,370470105,8.0
767610868,767610869,4.0
767610868,767647066,10.0
767610869,767592592,7.0
1889062900,2978793339,359.0
310727779,709953306,64.0
377540818,827019327,3.0
1449316569,2810279744,5.0
1449316569,2810279752,65.0
1449316577,1449316602,11.0
5642440936,3215191975,70.0
5642440937,30467863,3.0
1449316602,2810279738,28.0
1449316603,4313862232,36.0
1449316618,307349700,11.0
1449316621,4315295101,31.0
1449316621,4157116150,17.0
1449316638,4313862232,21.0
3199521095,3199521098,150.0
3199521097,591435610,31.0
3199521098,3199521097,8.0
3199521098,846570962,29.0
777834973,777835311,89.0
2140983798,581765998,210.0
223007282,222957430,86.0
5630513723,2173278061,14.0
5630513724,1960476797,2.0
5630513726,2442297419,37.0
310956628,457777462,66.0
223007318,493051199,194.0
223007318,30287528,92.0
579392143,2191735058,18.0
579392156,579392261,31.0
1458422264,1459448710,48.0
5642310405,471341105,36.0
5642310406,30287410,3.0
579392261,579392143,19.0
589484813,1479928057,8.0
777835311,1492416106,6.0
129291065,746340949,37.0
129291065,129291097,61.0
129291065,129288610,64.0
377541452,91971135,9.0
129291097,3830161454,3.0
129291097,129291065,61.0
377541501,711783259,22.0
310956988,92137440,17.0
310957025,760180220,16.0
299029620,282852911,227.0
289592440,5002595130,29.0
6197212213,306968733,856.0
6197212213,6197211452,455.0
582800631,5221319826,25.0
582800632,5221319827,62.0
582800719,576878131,2.0
582800720,266736957,2.0
3216954875,356453177,38.0
2140984929,580028683,28.0
579393133,579405400,20.0
2272188022,723964991,38.0
2272188025,2272188022,50.0
781112992,781112995,32.0
781112995,781112997,21.0
781112997,838386039,25.0
282852908,282854778,42.0
282852910,282852909,59.0
161535785,161535896,29.0
2978797397,4283908184,154.0
2978797401,2978797397,26.0
2978797401,2241718058,72.0
1521014626,498680517,28.0
1521014625,1521014626,77.0
1521014625,2936354302,38.0
6167254901,591785680,41.0
6167254902,6167254901,8.0
6167254903,6167247330,4.0
6167254903,6167247329,100.0
6167254903,591429117,6.0
6167254904,4451156232,47.0
6167254904,2384091393,12.0
6167254905,6167254907,43.0
6167254907,2384091392,19.0
6167254914,6167254915,8.0
6167254914,6167247330,7.0
6167254914,1833110279,87.0
6167254915,6167254916,4.0
6167254915,6167254914,8.0
6167254916,6167254919,29.0
6167254916,591429446,6.0
6167254916,6167254915,4.0
6167254919,591430021,60.0
6167254921,6167489497,203.0
6167254925,6167254926,19.0
6167254925,4329375111,22.0
6167254926,6167254927,104.0
6167254926,6167254925,19.0
6167254927,6167344360,41.0
6167254927,6167254926,104.0
6167254928,6206949956,73.0
6167254928,6167344360,5.0
6167254929,1985557938,6.0
6167254929,6167254928,17.0
6167254930,6167254956,27.0
6167254931,6167254932,16.0
6167254931,6167344558,6.0
6167254932,252588303,7.0
6167254932,6167344582,7.0
6167254932,6167254931,16.0
6167254933,6167254934,11.0
6167254933,6167344582,92.0
6167254934,6167254933,11.0
6167254934,6167357871,111.0
6167254938,6167254930,57.0
6167254939,6167344559,121.0
6167254940,6167254939,5.0
6167254940,741702116,116.0
6167254945,6167254953,88.0
6167254946,6167254947,5.0
6167254946,6167254952,88.0
331143078,2766300593,14.0
6167254951,3882858365,10.0
6167254952,741702228,10.0
6167254953,1985561682,9.0
6167254956,6167254929,8.0
6167254954,6167254940,85.0
767743918,30946627,6.0
6167254973,3882858365,8.0
6167254973,591431033,215.0
767743935,767743918,37.0
591321039,591321042,5.0
615176166,2069604226,30.0
615176175,615176166,53.0
686217256,686217257,15.0
686217257,2967053349,15.0
686217259,332796854,27.0
